"landtype","spp","DOMName","poolID","amountAtT0"
137,"PINU.BAN","Sng_Oth",9,1
137,"PINU.BAN","Extra",10,0
217,"PINU.BAN","VF_A",1,15
217,"PINU.BAN","VF_B",2,1
217,"PINU.BAN","Fast_A",3,1
217,"PINU.BAN","Fast_B",4,1
217,"PINU.BAN","MED",5,0
217,"PINU.BAN","Slow_A",6,12
217,"PINU.BAN","Slow_B",7,20
217,"PINU.BAN","Sng_Stem",8,0
217,"PINU.BAN","Sng_Oth",9,1
217,"PINU.BAN","Extra",10,0
218,"PINU.BAN","VF_A",1,4
218,"PINU.BAN","VF_B",2,0
218,"PINU.BAN","Fast_A",3,0
218,"PINU.BAN","Fast_B",4,0
218,"PINU.BAN","MED",5,0
218,"PINU.BAN","Slow_A",6,5
218,"PINU.BAN","Slow_B",7,10
218,"PINU.BAN","Sng_Stem",8,0
218,"PINU.BAN","Sng_Oth",9,0
218,"PINU.BAN","Extra",10,0
219,"PINU.BAN","VF_A",1,22
219,"PINU.BAN","VF_B",2,2
219,"PINU.BAN","Fast_A",3,1
219,"PINU.BAN","Fast_B",4,1
219,"PINU.BAN","MED",5,0
219,"PINU.BAN","Slow_A",6,19
219,"PINU.BAN","Slow_B",7,36
219,"PINU.BAN","Sng_Stem",8,0
219,"PINU.BAN","Sng_Oth",9,0
219,"PINU.BAN","Extra",10,0
220,"PINU.BAN","VF_A",1,3
220,"PINU.BAN","VF_B",2,0
220,"PINU.BAN","Fast_A",3,6
220,"PINU.BAN","Fast_B",4,1
220,"PINU.BAN","MED",5,14
220,"PINU.BAN","Slow_A",6,53
220,"PINU.BAN","Slow_B",7,132
220,"PINU.BAN","Sng_Stem",8,4
220,"PINU.BAN","Sng_Oth",9,1
220,"PINU.BAN","Extra",10,0
221,"PINU.BAN","VF_A",1,6
221,"PINU.BAN","VF_B",2,0
221,"PINU.BAN","Fast_A",3,8
221,"PINU.BAN","Fast_B",4,1
221,"PINU.BAN","MED",5,10
221,"PINU.BAN","Slow_A",6,46
221,"PINU.BAN","Slow_B",7,102
221,"PINU.BAN","Sng_Stem",8,4
221,"PINU.BAN","Sng_Oth",9,2
221,"PINU.BAN","Extra",10,0
222,"PINU.BAN","VF_A",1,1
222,"PINU.BAN","VF_B",2,0
222,"PINU.BAN","Fast_A",3,3
222,"PINU.BAN","Fast_B",4,1
222,"PINU.BAN","MED",5,9
222,"PINU.BAN","Slow_A",6,34
222,"PINU.BAN","Slow_B",7,92
222,"PINU.BAN","Sng_Stem",8,2
222,"PINU.BAN","Sng_Oth",9,0
222,"PINU.BAN","Extra",10,0
223,"PINU.BAN","VF_A",1,1
223,"PINU.BAN","VF_B",2,0
223,"PINU.BAN","Fast_A",3,2
223,"PINU.BAN","Fast_B",4,0
223,"PINU.BAN","MED",5,5
223,"PINU.BAN","Slow_A",6,20
223,"PINU.BAN","Slow_B",7,54
223,"PINU.BAN","Sng_Stem",8,1
223,"PINU.BAN","Sng_Oth",9,0
223,"PINU.BAN","Extra",10,0
378,"PINU.BAN","VF_A",1,0
378,"PINU.BAN","VF_B",2,0
378,"PINU.BAN","Fast_A",3,1
378,"PINU.BAN","Fast_B",4,0
378,"PINU.BAN","MED",5,1
378,"PINU.BAN","Slow_A",6,14
378,"PINU.BAN","Slow_B",7,32
378,"PINU.BAN","Sng_Stem",8,0
378,"PINU.BAN","Sng_Oth",9,0
378,"PINU.BAN","Extra",10,0
379,"PINU.BAN","VF_A",1,0
379,"PINU.BAN","VF_B",2,0
379,"PINU.BAN","Fast_A",3,1
379,"PINU.BAN","Fast_B",4,0
379,"PINU.BAN","MED",5,0
379,"PINU.BAN","Slow_A",6,8
379,"PINU.BAN","Slow_B",7,19
379,"PINU.BAN","Sng_Stem",8,0
379,"PINU.BAN","Sng_Oth",9,0
379,"PINU.BAN","Extra",10,0
28,"PINU.RES","VF_A",1,50
28,"PINU.RES","VF_B",2,16
28,"PINU.RES","Fast_A",3,146
28,"PINU.RES","Fast_B",4,15
28,"PINU.RES","MED",5,130
28,"PINU.RES","Slow_A",6,550
28,"PINU.RES","Slow_B",7,1159
28,"PINU.RES","Sng_Stem",8,70
28,"PINU.RES","Sng_Oth",9,49
28,"PINU.RES","Extra",10,0
29,"PINU.RES","VF_A",1,52
29,"PINU.RES","VF_B",2,15
29,"PINU.RES","Fast_A",3,152
29,"PINU.RES","Fast_B",4,15
29,"PINU.RES","MED",5,136
29,"PINU.RES","Slow_A",6,552
29,"PINU.RES","Slow_B",7,1147
29,"PINU.RES","Sng_Stem",8,74
29,"PINU.RES","Sng_Oth",9,54
29,"PINU.RES","Extra",10,0
130,"PINU.RES","VF_A",1,0
130,"PINU.RES","VF_B",2,0
130,"PINU.RES","Fast_A",3,0
130,"PINU.RES","Fast_B",4,0
130,"PINU.RES","MED",5,0
130,"PINU.RES","Slow_A",6,0
130,"PINU.RES","Slow_B",7,0
130,"PINU.RES","Sng_Stem",8,0
130,"PINU.RES","Sng_Oth",9,0
130,"PINU.RES","Extra",10,0
131,"PINU.RES","VF_A",1,0
131,"PINU.RES","VF_B",2,0
131,"PINU.RES","Fast_A",3,0
131,"PINU.RES","Fast_B",4,0
131,"PINU.RES","MED",5,0
131,"PINU.RES","Slow_A",6,0
131,"PINU.RES","Slow_B",7,0
131,"PINU.RES","Sng_Stem",8,0
131,"PINU.RES","Sng_Oth",9,0
131,"PINU.RES","Extra",10,0
132,"PINU.RES","VF_A",1,0
132,"PINU.RES","VF_B",2,0
132,"PINU.RES","Fast_A",3,0
132,"PINU.RES","Fast_B",4,0
132,"PINU.RES","MED",5,0
132,"PINU.RES","Slow_A",6,0
132,"PINU.RES","Slow_B",7,0
132,"PINU.RES","Sng_Stem",8,0
132,"PINU.RES","Sng_Oth",9,0
132,"PINU.RES","Extra",10,0
133,"PINU.RES","VF_A",1,0
133,"PINU.RES","VF_B",2,0
133,"PINU.RES","Fast_A",3,0
133,"PINU.RES","Fast_B",4,0
133,"PINU.RES","MED",5,0
133,"PINU.RES","Slow_A",6,0
133,"PINU.RES","Slow_B",7,0
133,"PINU.RES","Sng_Stem",8,0
133,"PINU.RES","Sng_Oth",9,0
133,"PINU.RES","Extra",10,0
134,"PINU.RES","VF_A",1,65
134,"PINU.RES","VF_B",2,16
134,"PINU.RES","Fast_A",3,150
134,"PINU.RES","Fast_B",4,14
134,"PINU.RES","MED",5,134
134,"PINU.RES","Slow_A",6,482
134,"PINU.RES","Slow_B",7,991
134,"PINU.RES","Sng_Stem",8,71
134,"PINU.RES","Sng_Oth",9,59
134,"PINU.RES","Extra",10,0
135,"PINU.RES","VF_A",1,0
135,"PINU.RES","VF_B",2,0
135,"PINU.RES","Fast_A",3,0
135,"PINU.RES","Fast_B",4,0
135,"PINU.RES","MED",5,0
135,"PINU.RES","Slow_A",6,0
135,"PINU.RES","Slow_B",7,0
135,"PINU.RES","Sng_Stem",8,0
135,"PINU.RES","Sng_Oth",9,0
135,"PINU.RES","Extra",10,0
136,"PINU.RES","VF_A",1,0
136,"PINU.RES","VF_B",2,0
136,"PINU.RES","Fast_A",3,0
136,"PINU.RES","Fast_B",4,0
136,"PINU.RES","MED",5,0
136,"PINU.RES","Slow_A",6,0
136,"PINU.RES","Slow_B",7,0
136,"PINU.RES","Sng_Stem",8,0
136,"PINU.RES","Sng_Oth",9,0
136,"PINU.RES","Extra",10,0
137,"PINU.RES","VF_A",1,0
137,"PINU.RES","VF_B",2,0
137,"PINU.RES","Fast_A",3,0
137,"PINU.RES","Fast_B",4,0
137,"PINU.RES","MED",5,0
137,"PINU.RES","Slow_A",6,0
137,"PINU.RES","Slow_B",7,0
137,"PINU.RES","Sng_Stem",8,0
137,"PINU.RES","Sng_Oth",9,0
137,"PINU.RES","Extra",10,0
217,"PINU.RES","VF_A",1,0
217,"PINU.RES","VF_B",2,0
217,"PINU.RES","Fast_A",3,0
217,"PINU.RES","Fast_B",4,0
217,"PINU.RES","MED",5,0
217,"PINU.RES","Slow_A",6,0
217,"PINU.RES","Slow_B",7,0
217,"PINU.RES","Sng_Stem",8,0
217,"PINU.RES","Sng_Oth",9,0
217,"PINU.RES","Extra",10,0
218,"PINU.RES","VF_A",1,0
218,"PINU.RES","VF_B",2,0
218,"PINU.RES","Fast_A",3,0
218,"PINU.RES","Fast_B",4,0
218,"PINU.RES","MED",5,0
218,"PINU.RES","Slow_A",6,0
218,"PINU.RES","Slow_B",7,0
218,"PINU.RES","Sng_Stem",8,0
218,"PINU.RES","Sng_Oth",9,0
218,"PINU.RES","Extra",10,0
219,"PINU.RES","VF_A",1,0
219,"PINU.RES","VF_B",2,0
219,"PINU.RES","Fast_A",3,0
219,"PINU.RES","Fast_B",4,0
219,"PINU.RES","MED",5,0
219,"PINU.RES","Slow_A",6,0
219,"PINU.RES","Slow_B",7,0
219,"PINU.RES","Sng_Stem",8,0
219,"PINU.RES","Sng_Oth",9,0
219,"PINU.RES","Extra",10,0
220,"PINU.RES","VF_A",1,0
220,"PINU.RES","VF_B",2,0
220,"PINU.RES","Fast_A",3,0
220,"PINU.RES","Fast_B",4,0
220,"PINU.RES","MED",5,0
220,"PINU.RES","Slow_A",6,0
220,"PINU.RES","Slow_B",7,0
220,"PINU.RES","Sng_Stem",8,0
220,"PINU.RES","Sng_Oth",9,0
220,"PINU.RES","Extra",10,0
221,"PINU.RES","VF_A",1,0
221,"PINU.RES","VF_B",2,0
221,"PINU.RES","Fast_A",3,0
221,"PINU.RES","Fast_B",4,0
221,"PINU.RES","MED",5,0
221,"PINU.RES","Slow_A",6,0
221,"PINU.RES","Slow_B",7,0
221,"PINU.RES","Sng_Stem",8,0
221,"PINU.RES","Sng_Oth",9,0
221,"PINU.RES","Extra",10,0
222,"PINU.RES","VF_A",1,0
222,"PINU.RES","VF_B",2,0
222,"PINU.RES","Fast_A",3,0
222,"PINU.RES","Fast_B",4,0
222,"PINU.RES","MED",5,0
222,"PINU.RES","Slow_A",6,0
222,"PINU.RES","Slow_B",7,0
222,"PINU.RES","Sng_Stem",8,0
222,"PINU.RES","Sng_Oth",9,0
222,"PINU.RES","Extra",10,0
223,"PINU.RES","VF_A",1,0
223,"PINU.RES","VF_B",2,0
223,"PINU.RES","Fast_A",3,0
223,"PINU.RES","Fast_B",4,0
223,"PINU.RES","MED",5,0
223,"PINU.RES","Slow_A",6,0
223,"PINU.RES","Slow_B",7,0
223,"PINU.RES","Sng_Stem",8,0
223,"PINU.RES","Sng_Oth",9,0
223,"PINU.RES","Extra",10,0
378,"PINU.RES","VF_A",1,0
378,"PINU.RES","VF_B",2,0
378,"PINU.RES","Fast_A",3,0
378,"PINU.RES","Fast_B",4,0
378,"PINU.RES","MED",5,0
378,"PINU.RES","Slow_A",6,0
378,"PINU.RES","Slow_B",7,0
378,"PINU.RES","Sng_Stem",8,0
378,"PINU.RES","Sng_Oth",9,0
378,"PINU.RES","Extra",10,0
379,"PINU.RES","VF_A",1,0
379,"PINU.RES","VF_B",2,0
379,"PINU.RES","Fast_A",3,0
379,"PINU.RES","Fast_B",4,0
379,"PINU.RES","MED",5,0
379,"PINU.RES","Slow_A",6,0
379,"PINU.RES","Slow_B",7,0
379,"PINU.RES","Sng_Stem",8,0
379,"PINU.RES","Sng_Oth",9,0
379,"PINU.RES","Extra",10,0
28,"PINU.STR","VF_A",1,1
28,"PINU.STR","VF_B",2,0
28,"PINU.STR","Fast_A",3,2
28,"PINU.STR","Fast_B",4,0
28,"PINU.STR","MED",5,4
28,"PINU.STR","Slow_A",6,29
28,"PINU.STR","Slow_B",7,84
28,"PINU.STR","Sng_Stem",8,2
28,"PINU.STR","Sng_Oth",9,0
28,"PINU.STR","Extra",10,0
29,"PINU.STR","VF_A",1,2
29,"PINU.STR","VF_B",2,0
29,"PINU.STR","Fast_A",3,7
29,"PINU.STR","Fast_B",4,1
29,"PINU.STR","MED",5,9
29,"PINU.STR","Slow_A",6,46
29,"PINU.STR","Slow_B",7,120
29,"PINU.STR","Sng_Stem",8,5
29,"PINU.STR","Sng_Oth",9,1
29,"PINU.STR","Extra",10,0
130,"PINU.STR","VF_A",1,10
130,"PINU.STR","VF_B",2,1
130,"PINU.STR","Fast_A",3,14
130,"PINU.STR","Fast_B",4,2
130,"PINU.STR","MED",5,15
130,"PINU.STR","Slow_A",6,75
130,"PINU.STR","Slow_B",7,170
130,"PINU.STR","Sng_Stem",8,6
130,"PINU.STR","Sng_Oth",9,4
130,"PINU.STR","Extra",10,0
131,"PINU.STR","VF_A",1,11
131,"PINU.STR","VF_B",2,1
131,"PINU.STR","Fast_A",3,21
131,"PINU.STR","Fast_B",4,3
131,"PINU.STR","MED",5,25
131,"PINU.STR","Slow_A",6,118
131,"PINU.STR","Slow_B",7,272
131,"PINU.STR","Sng_Stem",8,11
131,"PINU.STR","Sng_Oth",9,4
131,"PINU.STR","Extra",10,0
132,"PINU.STR","VF_A",1,13
132,"PINU.STR","VF_B",2,3
132,"PINU.STR","Fast_A",3,16
132,"PINU.STR","Fast_B",4,3
132,"PINU.STR","MED",5,18
132,"PINU.STR","Slow_A",6,107
132,"PINU.STR","Slow_B",7,262
132,"PINU.STR","Sng_Stem",8,8
132,"PINU.STR","Sng_Oth",9,2
132,"PINU.STR","Extra",10,0
133,"PINU.STR","VF_A",1,1
133,"PINU.STR","VF_B",2,0
133,"PINU.STR","Fast_A",3,0
133,"PINU.STR","Fast_B",4,0
133,"PINU.STR","MED",5,0
133,"PINU.STR","Slow_A",6,4
133,"PINU.STR","Slow_B",7,12
133,"PINU.STR","Sng_Stem",8,0
133,"PINU.STR","Sng_Oth",9,0
133,"PINU.STR","Extra",10,0
134,"PINU.STR","VF_A",1,1
134,"PINU.STR","VF_B",2,0
134,"PINU.STR","Fast_A",3,0
134,"PINU.STR","Fast_B",4,0
134,"PINU.STR","MED",5,0
134,"PINU.STR","Slow_A",6,7
134,"PINU.STR","Slow_B",7,23
134,"PINU.STR","Sng_Stem",8,0
134,"PINU.STR","Sng_Oth",9,0
134,"PINU.STR","Extra",10,0
135,"PINU.STR","VF_A",1,1
135,"PINU.STR","VF_B",2,0
135,"PINU.STR","Fast_A",3,0
135,"PINU.STR","Fast_B",4,0
135,"PINU.STR","MED",5,0
135,"PINU.STR","Slow_A",6,3
135,"PINU.STR","Slow_B",7,10
135,"PINU.STR","Sng_Stem",8,0
135,"PINU.STR","Sng_Oth",9,0
135,"PINU.STR","Extra",10,0
136,"PINU.STR","VF_A",1,1
136,"PINU.STR","VF_B",2,0
136,"PINU.STR","Fast_A",3,0
136,"PINU.STR","Fast_B",4,0
136,"PINU.STR","MED",5,0
136,"PINU.STR","Slow_A",6,5
136,"PINU.STR","Slow_B",7,19
136,"PINU.STR","Sng_Stem",8,0
136,"PINU.STR","Sng_Oth",9,0
136,"PINU.STR","Extra",10,0
137,"PINU.STR","VF_A",1,0
137,"PINU.STR","VF_B",2,0
137,"PINU.STR","Fast_A",3,0
137,"PINU.STR","Fast_B",4,0
137,"PINU.STR","MED",5,0
137,"PINU.STR","Slow_A",6,2
137,"PINU.STR","Slow_B",7,8
137,"PINU.STR","Sng_Stem",8,0
137,"PINU.STR","Sng_Oth",9,0
137,"PINU.STR","Extra",10,0
217,"PINU.STR","VF_A",1,10
217,"PINU.STR","VF_B",2,2
217,"PINU.STR","Fast_A",3,1
217,"PINU.STR","Fast_B",4,1
217,"PINU.STR","MED",5,1
217,"PINU.STR","Slow_A",6,22
217,"PINU.STR","Slow_B",7,68
217,"PINU.STR","Sng_Stem",8,0
217,"PINU.STR","Sng_Oth",9,0
217,"PINU.STR","Extra",10,0
218,"PINU.STR","VF_A",1,11
218,"PINU.STR","VF_B",2,2
218,"PINU.STR","Fast_A",3,2
218,"PINU.STR","Fast_B",4,2
218,"PINU.STR","MED",5,1
218,"PINU.STR","Slow_A",6,20
218,"PINU.STR","Slow_B",7,63
218,"PINU.STR","Sng_Stem",8,0
218,"PINU.STR","Sng_Oth",9,0
218,"PINU.STR","Extra",10,0
219,"PINU.STR","VF_A",1,10
219,"PINU.STR","VF_B",2,2
219,"PINU.STR","Fast_A",3,1
219,"PINU.STR","Fast_B",4,1
219,"PINU.STR","MED",5,0
219,"PINU.STR","Slow_A",6,16
219,"PINU.STR","Slow_B",7,49
219,"PINU.STR","Sng_Stem",8,0
219,"PINU.STR","Sng_Oth",9,0
219,"PINU.STR","Extra",10,0
220,"PINU.STR","VF_A",1,15
220,"PINU.STR","VF_B",2,6
220,"PINU.STR","Fast_A",3,6
220,"PINU.STR","Fast_B",4,5
220,"PINU.STR","MED",5,3
220,"PINU.STR","Slow_A",6,61
220,"PINU.STR","Slow_B",7,235
220,"PINU.STR","Sng_Stem",8,0
220,"PINU.STR","Sng_Oth",9,0
220,"PINU.STR","Extra",10,0
221,"PINU.STR","VF_A",1,9
221,"PINU.STR","VF_B",2,4
221,"PINU.STR","Fast_A",3,4
221,"PINU.STR","Fast_B",4,4
221,"PINU.STR","MED",5,3
221,"PINU.STR","Slow_A",6,44
221,"PINU.STR","Slow_B",7,169
221,"PINU.STR","Sng_Stem",8,0
221,"PINU.STR","Sng_Oth",9,0
221,"PINU.STR","Extra",10,0
222,"PINU.STR","VF_A",1,12
222,"PINU.STR","VF_B",2,5
222,"PINU.STR","Fast_A",3,4
222,"PINU.STR","Fast_B",4,4
222,"PINU.STR","MED",5,1
222,"PINU.STR","Slow_A",6,40
222,"PINU.STR","Slow_B",7,156
222,"PINU.STR","Sng_Stem",8,0
222,"PINU.STR","Sng_Oth",9,0
222,"PINU.STR","Extra",10,0
223,"PINU.STR","VF_A",1,8
223,"PINU.STR","VF_B",2,3
223,"PINU.STR","Fast_A",3,3
223,"PINU.STR","Fast_B",4,3
223,"PINU.STR","MED",5,0
223,"PINU.STR","Slow_A",6,28
223,"PINU.STR","Slow_B",7,110
223,"PINU.STR","Sng_Stem",8,0
223,"PINU.STR","Sng_Oth",9,0
223,"PINU.STR","Extra",10,0
378,"PINU.STR","VF_A",1,0
378,"PINU.STR","VF_B",2,0
378,"PINU.STR","Fast_A",3,0
378,"PINU.STR","Fast_B",4,0
378,"PINU.STR","MED",5,0
378,"PINU.STR","Slow_A",6,0
378,"PINU.STR","Slow_B",7,0
378,"PINU.STR","Sng_Stem",8,0
378,"PINU.STR","Sng_Oth",9,0
378,"PINU.STR","Extra",10,0
379,"PINU.STR","VF_A",1,0
379,"PINU.STR","VF_B",2,0
379,"PINU.STR","Fast_A",3,0
379,"PINU.STR","Fast_B",4,0
379,"PINU.STR","MED",5,0
379,"PINU.STR","Slow_A",6,2
379,"PINU.STR","Slow_B",7,8
379,"PINU.STR","Sng_Stem",8,0
379,"PINU.STR","Sng_Oth",9,0
379,"PINU.STR","Extra",10,0
28,"POPU.TRE","VF_A",1,2
28,"POPU.TRE","VF_B",2,0
28,"POPU.TRE","Fast_A",3,1
28,"POPU.TRE","Fast_B",4,0
28,"POPU.TRE","MED",5,0
28,"POPU.TRE","Slow_A",6,6
28,"POPU.TRE","Slow_B",7,17
28,"POPU.TRE","Sng_Stem",8,0
28,"POPU.TRE","Sng_Oth",9,1
28,"POPU.TRE","Extra",10,0
29,"POPU.TRE","VF_A",1,2
29,"POPU.TRE","VF_B",2,0
29,"POPU.TRE","Fast_A",3,1
29,"POPU.TRE","Fast_B",4,0
29,"POPU.TRE","MED",5,0
29,"POPU.TRE","Slow_A",6,5
29,"POPU.TRE","Slow_B",7,12
29,"POPU.TRE","Sng_Stem",8,0
29,"POPU.TRE","Sng_Oth",9,1
29,"POPU.TRE","Extra",10,0
130,"POPU.TRE","VF_A",1,2
130,"POPU.TRE","VF_B",2,0
130,"POPU.TRE","Fast_A",3,1
130,"POPU.TRE","Fast_B",4,0
130,"POPU.TRE","MED",5,2
130,"POPU.TRE","Slow_A",6,11
130,"POPU.TRE","Slow_B",7,32
130,"POPU.TRE","Sng_Stem",8,1
130,"POPU.TRE","Sng_Oth",9,0
130,"POPU.TRE","Extra",10,0
131,"POPU.TRE","VF_A",1,1
131,"POPU.TRE","VF_B",2,0
131,"POPU.TRE","Fast_A",3,1
131,"POPU.TRE","Fast_B",4,0
131,"POPU.TRE","MED",5,0
131,"POPU.TRE","Slow_A",6,5
131,"POPU.TRE","Slow_B",7,14
131,"POPU.TRE","Sng_Stem",8,0
131,"POPU.TRE","Sng_Oth",9,0
131,"POPU.TRE","Extra",10,0
132,"POPU.TRE","VF_A",1,3
132,"POPU.TRE","VF_B",2,0
132,"POPU.TRE","Fast_A",3,2
132,"POPU.TRE","Fast_B",4,0
132,"POPU.TRE","MED",5,2
132,"POPU.TRE","Slow_A",6,12
132,"POPU.TRE","Slow_B",7,31
132,"POPU.TRE","Sng_Stem",8,1
132,"POPU.TRE","Sng_Oth",9,1
132,"POPU.TRE","Extra",10,0
133,"POPU.TRE","VF_A",1,2
133,"POPU.TRE","VF_B",2,0
133,"POPU.TRE","Fast_A",3,1
133,"POPU.TRE","Fast_B",4,0
133,"POPU.TRE","MED",5,0
133,"POPU.TRE","Slow_A",6,15
133,"POPU.TRE","Slow_B",7,57
133,"POPU.TRE","Sng_Stem",8,0
133,"POPU.TRE","Sng_Oth",9,1
133,"POPU.TRE","Extra",10,0
134,"POPU.TRE","VF_A",1,4
134,"POPU.TRE","VF_B",2,0
134,"POPU.TRE","Fast_A",3,1
134,"POPU.TRE","Fast_B",4,0
134,"POPU.TRE","MED",5,0
134,"POPU.TRE","Slow_A",6,12
134,"POPU.TRE","Slow_B",7,41
134,"POPU.TRE","Sng_Stem",8,0
134,"POPU.TRE","Sng_Oth",9,0
134,"POPU.TRE","Extra",10,0
135,"POPU.TRE","VF_A",1,2
135,"POPU.TRE","VF_B",2,0
135,"POPU.TRE","Fast_A",3,1
135,"POPU.TRE","Fast_B",4,0
135,"POPU.TRE","MED",5,1
135,"POPU.TRE","Slow_A",6,13
135,"POPU.TRE","Slow_B",7,47
135,"POPU.TRE","Sng_Stem",8,0
135,"POPU.TRE","Sng_Oth",9,1
135,"POPU.TRE","Extra",10,0
136,"POPU.TRE","VF_A",1,4
136,"POPU.TRE","VF_B",2,0
136,"POPU.TRE","Fast_A",3,1
136,"POPU.TRE","Fast_B",4,1
136,"POPU.TRE","MED",5,1
136,"POPU.TRE","Slow_A",6,14
136,"POPU.TRE","Slow_B",7,39
136,"POPU.TRE","Sng_Stem",8,0
136,"POPU.TRE","Sng_Oth",9,0
136,"POPU.TRE","Extra",10,0
137,"POPU.TRE","VF_A",1,3
137,"POPU.TRE","VF_B",2,0
137,"POPU.TRE","Fast_A",3,2
137,"POPU.TRE","Fast_B",4,1
137,"POPU.TRE","MED",5,2
137,"POPU.TRE","Slow_A",6,15
137,"POPU.TRE","Slow_B",7,43
137,"POPU.TRE","Sng_Stem",8,1
137,"POPU.TRE","Sng_Oth",9,1
137,"POPU.TRE","Extra",10,0
217,"POPU.TRE","VF_A",1,2
217,"POPU.TRE","VF_B",2,0
217,"POPU.TRE","Fast_A",3,1
217,"POPU.TRE","Fast_B",4,0
217,"POPU.TRE","MED",5,1
217,"POPU.TRE","Slow_A",6,4
217,"POPU.TRE","Slow_B",7,10
217,"POPU.TRE","Sng_Stem",8,0
217,"POPU.TRE","Sng_Oth",9,1
217,"POPU.TRE","Extra",10,0
218,"POPU.TRE","VF_A",1,2
218,"POPU.TRE","VF_B",2,0
218,"POPU.TRE","Fast_A",3,0
218,"POPU.TRE","Fast_B",4,0
218,"POPU.TRE","MED",5,0
218,"POPU.TRE","Slow_A",6,2
218,"POPU.TRE","Slow_B",7,6
218,"POPU.TRE","Sng_Stem",8,0
218,"POPU.TRE","Sng_Oth",9,0
218,"POPU.TRE","Extra",10,0
219,"POPU.TRE","VF_A",1,2
219,"POPU.TRE","VF_B",2,0
219,"POPU.TRE","Fast_A",3,0
219,"POPU.TRE","Fast_B",4,0
219,"POPU.TRE","MED",5,0
219,"POPU.TRE","Slow_A",6,2
219,"POPU.TRE","Slow_B",7,5
219,"POPU.TRE","Sng_Stem",8,0
219,"POPU.TRE","Sng_Oth",9,0
219,"POPU.TRE","Extra",10,0
220,"POPU.TRE","VF_A",1,4
220,"POPU.TRE","VF_B",2,0
220,"POPU.TRE","Fast_A",3,1
220,"POPU.TRE","Fast_B",4,0
220,"POPU.TRE","MED",5,0
220,"POPU.TRE","Slow_A",6,6
220,"POPU.TRE","Slow_B",7,14
220,"POPU.TRE","Sng_Stem",8,0
220,"POPU.TRE","Sng_Oth",9,0
220,"POPU.TRE","Extra",10,0
221,"POPU.TRE","VF_A",1,3
221,"POPU.TRE","VF_B",2,0
221,"POPU.TRE","Fast_A",3,2
221,"POPU.TRE","Fast_B",4,0
221,"POPU.TRE","MED",5,1
221,"POPU.TRE","Slow_A",6,9
221,"POPU.TRE","Slow_B",7,22
221,"POPU.TRE","Sng_Stem",8,1
221,"POPU.TRE","Sng_Oth",9,1
221,"POPU.TRE","Extra",10,0
222,"POPU.TRE","VF_A",1,4
222,"POPU.TRE","VF_B",2,0
222,"POPU.TRE","Fast_A",3,0
222,"POPU.TRE","Fast_B",4,0
222,"POPU.TRE","MED",5,0
222,"POPU.TRE","Slow_A",6,4
222,"POPU.TRE","Slow_B",7,9
222,"POPU.TRE","Sng_Stem",8,0
222,"POPU.TRE","Sng_Oth",9,0
222,"POPU.TRE","Extra",10,0
223,"POPU.TRE","VF_A",1,4
223,"POPU.TRE","VF_B",2,0
223,"POPU.TRE","Fast_A",3,0
223,"POPU.TRE","Fast_B",4,0
223,"POPU.TRE","MED",5,0
223,"POPU.TRE","Slow_A",6,4
223,"POPU.TRE","Slow_B",7,8
223,"POPU.TRE","Sng_Stem",8,0
223,"POPU.TRE","Sng_Oth",9,0
223,"POPU.TRE","Extra",10,0
378,"POPU.TRE","VF_A",1,0
378,"POPU.TRE","VF_B",2,0
378,"POPU.TRE","Fast_A",3,0
378,"POPU.TRE","Fast_B",4,0
378,"POPU.TRE","MED",5,0
378,"POPU.TRE","Slow_A",6,8
378,"POPU.TRE","Slow_B",7,31
378,"POPU.TRE","Sng_Stem",8,0
378,"POPU.TRE","Sng_Oth",9,0
378,"POPU.TRE","Extra",10,0
379,"POPU.TRE","VF_A",1,0
379,"POPU.TRE","VF_B",2,0
379,"POPU.TRE","Fast_A",3,0
379,"POPU.TRE","Fast_B",4,0
379,"POPU.TRE","MED",5,0
379,"POPU.TRE","Slow_A",6,11
379,"POPU.TRE","Slow_B",7,47
379,"POPU.TRE","Sng_Stem",8,0
379,"POPU.TRE","Sng_Oth",9,0
379,"POPU.TRE","Extra",10,0
28,"QUER.RUB","VF_A",1,0
28,"QUER.RUB","VF_B",2,0
28,"QUER.RUB","Fast_A",3,4
28,"QUER.RUB","Fast_B",4,0
28,"QUER.RUB","MED",5,6
28,"QUER.RUB","Slow_A",6,164
28,"QUER.RUB","Slow_B",7,470
28,"QUER.RUB","Sng_Stem",8,2
28,"QUER.RUB","Sng_Oth",9,1
28,"QUER.RUB","Extra",10,0
29,"QUER.RUB","VF_A",1,1
29,"QUER.RUB","VF_B",2,0
29,"QUER.RUB","Fast_A",3,5
29,"QUER.RUB","Fast_B",4,1
29,"QUER.RUB","MED",5,5
29,"QUER.RUB","Slow_A",6,155
29,"QUER.RUB","Slow_B",7,437
29,"QUER.RUB","Sng_Stem",8,2
29,"QUER.RUB","Sng_Oth",9,1
29,"QUER.RUB","Extra",10,0
130,"QUER.RUB","VF_A",1,75
130,"QUER.RUB","VF_B",2,8
130,"QUER.RUB","Fast_A",3,4
130,"QUER.RUB","Fast_B",4,5
130,"QUER.RUB","MED",5,0
130,"QUER.RUB","Slow_A",6,65
130,"QUER.RUB","Slow_B",7,108
130,"QUER.RUB","Sng_Stem",8,0
130,"QUER.RUB","Sng_Oth",9,0
130,"QUER.RUB","Extra",10,0
131,"QUER.RUB","VF_A",1,74
