"landtype","spp","poolID","amountAtT0"
"69","PICE.RUB","9",365
"69","PICE.RUB","10",0
"70","PICE.RUB","1",360
"70","PICE.RUB","2",18
"70","PICE.RUB","3",775
"70","PICE.RUB","4",45
"70","PICE.RUB","5",2049
"70","PICE.RUB","6",2766
"70","PICE.RUB","7",4742
"70","PICE.RUB","8",1548
"70","PICE.RUB","9",382
"70","PICE.RUB","10",0
"71","PICE.RUB","1",394
"71","PICE.RUB","2",18
"71","PICE.RUB","3",880
"71","PICE.RUB","4",46
"71","PICE.RUB","5",2308
"71","PICE.RUB","6",3178
"71","PICE.RUB","7",5417
"71","PICE.RUB","8",1725
"71","PICE.RUB","9",460
"71","PICE.RUB","10",0
"72","PICE.RUB","1",351
"72","PICE.RUB","2",17
"72","PICE.RUB","3",790
"72","PICE.RUB","4",44
"72","PICE.RUB","5",2093
"72","PICE.RUB","6",2856
"72","PICE.RUB","7",4914
"72","PICE.RUB","8",1561
"72","PICE.RUB","9",409
"72","PICE.RUB","10",0
"18","PINU.STR","1",100
"18","PINU.STR","2",10
"18","PINU.STR","3",250
"18","PINU.STR","4",18
"18","PINU.STR","5",442
"18","PINU.STR","6",764
"18","PINU.STR","7",1549
"18","PINU.STR","8",336
"18","PINU.STR","9",149
"18","PINU.STR","10",0
"19","PINU.STR","1",140
"19","PINU.STR","2",14
"19","PINU.STR","3",323
"19","PINU.STR","4",22
"19","PINU.STR","5",467
"19","PINU.STR","6",784
"19","PINU.STR","7",1521
"19","PINU.STR","8",372
"19","PINU.STR","9",201
"19","PINU.STR","10",0
"20","PINU.STR","1",143
"20","PINU.STR","2",13
"20","PINU.STR","3",314
"20","PINU.STR","4",21
"20","PINU.STR","5",444
"20","PINU.STR","6",726
"20","PINU.STR","7",1379
"20","PINU.STR","8",369
"20","PINU.STR","9",207
"20","PINU.STR","10",0
"21","PINU.STR","1",126
"21","PINU.STR","2",10
"21","PINU.STR","3",286
"21","PINU.STR","4",18
"21","PINU.STR","5",452
"21","PINU.STR","6",724
"21","PINU.STR","7",1362
"21","PINU.STR","8",369
"21","PINU.STR","9",182
"21","PINU.STR","10",0
"69","PINU.STR","1",53
"69","PINU.STR","2",25
"69","PINU.STR","3",63
"69","PINU.STR","4",47
"69","PINU.STR","5",1151
"69","PINU.STR","6",1498
"69","PINU.STR","7",3360
"69","PINU.STR","8",277
"69","PINU.STR","9",0
"69","PINU.STR","10",0
"70","PINU.STR","1",54
"70","PINU.STR","2",26
"70","PINU.STR","3",67
"70","PINU.STR","4",48
"70","PINU.STR","5",1122
"70","PINU.STR","6",1414
"70","PINU.STR","7",3155
"70","PINU.STR","8",288
"70","PINU.STR","9",1
"70","PINU.STR","10",0
"71","PINU.STR","1",54
"71","PINU.STR","2",26
"71","PINU.STR","3",65
"71","PINU.STR","4",47
"71","PINU.STR","5",1149
"71","PINU.STR","6",1465
"71","PINU.STR","7",3274
"71","PINU.STR","8",301
"71","PINU.STR","9",1
"71","PINU.STR","10",0
"72","PINU.STR","1",57
"72","PINU.STR","2",26
"72","PINU.STR","3",71
"72","PINU.STR","4",48
"72","PINU.STR","5",1195
"72","PINU.STR","6",1563
"72","PINU.STR","7",3503
"72","PINU.STR","8",300
"72","PINU.STR","9",5
"72","PINU.STR","10",0
"18","POPU.TRE","1",23
"18","POPU.TRE","2",3
"18","POPU.TRE","3",45
"18","POPU.TRE","4",4
"18","POPU.TRE","5",123
"18","POPU.TRE","6",284
"18","POPU.TRE","7",679
"18","POPU.TRE","8",63
"18","POPU.TRE","9",12
"18","POPU.TRE","10",0
"19","POPU.TRE","1",25
"19","POPU.TRE","2",3
"19","POPU.TRE","3",46
"19","POPU.TRE","4",4
"19","POPU.TRE","5",112
"19","POPU.TRE","6",265
"19","POPU.TRE","7",633
"19","POPU.TRE","8",56
"19","POPU.TRE","9",12
"19","POPU.TRE","10",0
"20","POPU.TRE","1",19
"20","POPU.TRE","2",2
"20","POPU.TRE","3",43
"20","POPU.TRE","4",4
"20","POPU.TRE","5",113
